Primitive 117: brush_idx=0, t=[388,312], theta=178.34397852086877, color=[0.35823077,0.51096547,0.66868085]
Primitive 118: brush_idx=0, t=[401,401], theta=110.82833760137524, color=[0.25467446,0.43268877,0.6730874]
Primitive 119: brush_idx=0, t=[287,144], theta=192.90147587573205, color=[0.52018857,0.6512063,0.81786275]
Primitive 120: brush_idx=0, t=[382,48], theta=154.52375875022938, color=[0.8150851,0.976966,0.9818674]
Primitive 121: brush_idx=0, t=[232,157], theta=56.8747101491204, color=[0.68802613,0.7846059,0.926873]
Primitive 122: brush_idx=0, t=[325,85], theta=92.2561256560481, color=[0.43681607,0.59499216,0.7215574]
Primitive 123: brush_idx=0, t=[370,22], theta=132.0093067179944, color=[0.7698529,0.9565312,0.9798565]
Primitive 124: brush_idx=0, t=[401,575], theta=76.33074950741681, color=[0.6016725,0.20246655,0.89467114]
Primitive 125: brush_idx=0, t=[163,307], theta=35.80246054454066, color=[0.5496723,0.6632433,0.85219395]
Primitive 126: brush_idx=0, t=[94,290], theta=117.52695538387758, color=[0.2793693,0.35578573,0.48254818]
Primitive 127: brush_idx=0, t=[133,228], theta=90.812407463171, color=[0.40395954,0.49258834,0.6413341]
Primitive 128: brush_idx=0, t=[116,370], theta=146.0369484037368, color=[0.2220878,0.30017853,0.4472995]
Primitive 129: brush_idx=0, t=[56,327], theta=193.18587126231856, color=[0.42903423,0.58642256,0.7187857]
Primitive 130: brush_idx=0, t=[394,569], theta=86.11852394233448, color=[0.55780935,0.29884645,0.8679155]
Primitive 131: brush_idx=0, t=[58,283], theta=111.94650154051476, color=[0.42624515,0.5752113,0.70591444]
Primitive 132: brush_idx=0, t=[13,278], theta=177.99816910909334, color=[0.62622726,0.7862088,0.85141146]
Primitive 133: brush_idx=0, t=[401,105], theta=16.942423101062108, color=[0.763865,0.9403438,0.95623916]
Primitive 134: brush_idx=0, t=[69,223], theta=133.42813413500008, color=[0.43757445,0.5769611,0.6776373]
Primitive 135: brush_idx=0, t=[33,165], theta=186.81051045099917, color=[0.75092614,0.87597895,0.9141439]
Primitive 136: brush_idx=0, t=[306,87], theta=185.12400171889124, color=[0.46792325,0.6123111,0.7536651]
Primitive 137: brush_idx=0, t=[346,168], theta=70.77578435583308, color=[0.26330405,0.3661716,0.5326823]
Primitive 138: brush_idx=0, t=[328,93], theta=117.09271261712811, color=[0.4480643,0.6182551,0.7448433]
Primitive 139: brush_idx=0, t=[4,240], theta=76.93238167270121, color=[0.78949547,0.9000924,0.92287326]
Primitive 140: brush_idx=0, t=[243,178], theta=34.172062610863364, color=[0.70142484,0.79153574,0.9254411]
Primitive 141: brush_idx=0, t=[19,375], theta=197.85581451325834, color=[0.46960312,0.642206,0.77023154]
Primitive 142: brush_idx=0, t=[217,35], theta=60.96997257031941, color=[0.3136662,0.41646883,0.5369634]
Primitive 143: brush_idx=0, t=[307,206], theta=133.42719906024737, color=[0.46579874,0.5672638,0.7593695]
Primitive 144: brush_idx=0, t=[167,3], theta=45.55623454275814, color=[0.4662475,0.6333706,0.75012857]
Primitive 145: brush_idx=0, t=[240,163], theta=185.66337445014585, color=[0.7132978,0.803761,0.920446]
Primitive 146: brush_idx=0, t=[96,378], theta=5.239398871880001, color=[0.32247728,0.4185701,0.5430475]
Primitive 147: brush_idx=0, t=[392,571], theta=113.83127100106627, color=[0.58650374,0.24477449,0.9045802]
Primitive 148: brush_idx=0, t=[72,370], theta=37.40107135177337, color=[0.31894305,0.46156126,0.6064764]
Primitive 149: brush_idx=0, t=[153,46], theta=77.89364907483493, color=[0.4644118,0.65706044,0.76443833]
Primitive 150: brush_idx=0, t=[102,354], theta=148.91867329256885, color=[0.26393208,0.3426413,0.47778827]
Primitive 151: brush_idx=0, t=[56,281], theta=143.30124446767945, color=[0.48338127,0.6364027,0.752102]
Primitive 152: brush_idx=0, t=[77,31], theta=187.56855634919415, color=[0.8435658,0.96882707,0.97749364]
Primitive 153: brush_idx=0, t=[63,354], theta=151.97104537076805, color=[0.38664284,0.54058886,0.6916259]
Primitive 154: brush_idx=0, t=[0,222], theta=74.07875805196365, color=[0.8552074,0.9595746,0.9676328]
Primitive 155: brush_idx=0, t=[295,575], theta=130.07677543772695, color=[0.5732868,0.7092037,0.89708364]
Primitive 156: brush_idx=0, t=[0,322], theta=54.918167300116544, color=[0.6318839,0.8029265,0.8774748]
Primitive 157: brush_idx=0, t=[3,180], theta=177.4642521206835, color=[0.8884779,0.99032325,0.99386674]
Primitive 158: brush_idx=0, t=[147,50], theta=150.03809984157655, color=[0.44524854,0.63800454,0.7495994]
Primitive 159: brush_idx=0, t=[31,63], theta=21.299593202587197, color=[0.8916399,0.99999464,0.999996]
Primitive 160: brush_idx=0, t=[137,0], theta=90.89156331347506, color=[0.7186179,0.8884008,0.9444327]
Primitive 161: brush_idx=0, t=[137,71], theta=115.60610831276962, color=[0.42835948,0.6054365,0.72519755]
Primitive 162: brush_idx=0, t=[92,0], theta=149.47268274098087, color=[0.71002656,0.9511817,0.9759674]
Primitive 163: brush_idx=0, t=[91,416], theta=17.126691105340424, color=[0.32784614,0.46092588,0.59734666]
Primitive 164: brush_idx=0, t=[306,68], theta=94.98153182930739, color=[0.41824362,0.61931616,0.7521022]
Primitive 165: brush_idx=0, t=[401,575], theta=184.7426231800625, color=[0.6072846,0.2793789,0.89708894]
Primitive 166: brush_idx=0, t=[22,459], theta=73.81113624690212, color=[0.42224893,0.6220109,0.7683951]
Primitive 167: brush_idx=0, t=[135,211], theta=63.217646155077695, color=[0.404164,0.5066937,0.66497666]
Primitive 168: brush_idx=0, t=[70,35], theta=77.39047055271475, color=[0.8245572,0.9801506,0.98550916]
Primitive 169: brush_idx=0, t=[203,273], theta=103.68360901984953, color=[0.6472797,0.74275595,0.8829211]
Primitive 170: brush_idx=0, t=[144,212], theta=173.7004881328403, color=[0.42345524,0.5228821,0.68057364]
Primitive 171: brush_idx=0, t=[174,20], theta=77.50549664393775, color=[0.42302826,0.607579,0.7357143]
Primitive 172: brush_idx=0, t=[3,246], theta=90.26237005606606, color=[0.6439308,0.843817,0.893475]
Primitive 173: brush_idx=0, t=[304,571], theta=205.51318125026907, color=[0.55688435,0.66980547,0.87100023]
Primitive 174: brush_idx=0, t=[79,34], theta=200.18923214835067, color=[0.8074353,0.9492756,0.9704841]
Primitive 175: brush_idx=0, t=[336,131], theta=96.24959858902427, color=[0.43907115,0.5652354,0.7173505]
Primitive 176: brush_idx=0, t=[342,123], theta=38.59962547624807, color=[0.35956475,0.514472,0.6610496]
Primitive 177: brush_idx=0, t=[385,56], theta=167.6584026297061, color=[0.86501485,0.99817145,0.99911165]
Primitive 178: brush_idx=0, t=[363,61], theta=135.51990288755013, color=[0.7356769,0.87694633,0.91884553]
Primitive 179: brush_idx=0, t=[313,65], theta=38.631356305768946, color=[0.49741483,0.680604,0.7950421]
Primitive 180: brush_idx=0, t=[371,64], theta=154.9382814439647, color=[0.7899986,0.90438825,0.9243628]
Primitive 181: brush_idx=0, t=[295,75], theta=81.32167501661672, color=[0.45720366,0.5938022,0.71730554]
Primitive 182: brush_idx=0, t=[317,82], theta=76.33547979937836, color=[0.38986024,0.58478945,0.73058176]
Primitive 183: brush_idx=0, t=[293,0], theta=125.62417100254918, color=[0.659374,0.8291334,0.8763083]
Primitive 184: brush_idx=0, t=[36,403], theta=139.82288912144227, color=[0.4432431,0.62866235,0.78273314]
Primitive 185: brush_idx=0, t=[269,20], theta=139.15884103116335, color=[0.49040255,0.6771344,0.78859824]
Primitive 186: brush_idx=0, t=[366,24], theta=63.16318704878389, color=[0.8144838,0.94951284,0.97054356]
Primitive 187: brush_idx=0, t=[223,30], theta=23.526031638836397, color=[0.30161977,0.40087706,0.5242966]
Primitive 188: brush_idx=0, t=[337,108], theta=61.00651993872667, color=[0.39176494,0.54151195,0.68759036]
Primitive 189: brush_idx=0, t=[372,59], theta=73.22073325951278, color=[0.8331524,0.9581352,0.9689848]
Primitive 190: brush_idx=0, t=[401,70], theta=120.66759126829614, color=[0.83871514,0.9966714,0.99695283]
Primitive 191: brush_idx=0, t=[200,0], theta=156.95641632761894, color=[0.52605575,0.72081524,0.80884814]
Primitive 192: brush_idx=0, t=[342,104], theta=120.33668173761066, color=[0.43266222,0.58236355,0.7009256]
Primitive 193: brush_idx=0, t=[231,48], theta=161.90201719368142, color=[0.37750646,0.49363208,0.6285923]
Primitive 194: brush_idx=0, t=[233,32], theta=127.76715484382564, color=[0.32213655,0.444979,0.5700586]
Primitive 195: brush_idx=0, t=[0,259], theta=159.02894137358575, color=[0.801132,0.9378227,0.9609781]
Primitive 196: brush_idx=0, t=[340,146], theta=105.03834954560728, color=[0.32397133,0.44976205,0.60551447]
Primitive 197: brush_idx=0, t=[116,360], theta=151.92129123107097, color=[0.2314409,0.3075283,0.44550467]
Primitive 198: brush_idx=0, t=[68,339], theta=82.84090654926118, color=[0.33117115,0.46477285,0.6149376]
Primitive 199: brush_idx=0, t=[146,44], theta=93.17357414660685, color=[0.46413374,0.6608754,0.77631384]
Primitive 200: brush_idx=0, t=[159,9], theta=187.51659727805608, color=[0.49272266,0.6566173,0.77460325]
Primitive 201: brush_idx=0, t=[67,0], theta=69.38664734672982, color=[0.82020414,0.96415204,0.9800803]
Primitive 202: brush_idx=0, t=[49,8], theta=50.859640706912515, color=[0.85326266,0.9918097,0.99418306]
Primitive 203: brush_idx=0, t=[75,8], theta=68.87259703229486, color=[0.8420022,0.98061335,0.9895759]
Primitive 204: brush_idx=0, t=[88,37], theta=184.44472886421036, color=[0.75635403,0.912519,0.9442568]
Primitive 205: brush_idx=0, t=[264,0], theta=211.19837013779093, color=[0.54971254,0.74975735,0.85709465]
Primitive 206: brush_idx=0, t=[200,28], theta=67.44093213830513, color=[0.30459177,0.41108075,0.52966917]
Primitive 207: brush_idx=0, t=[255,161], theta=15.862898694941144, color=[0.71074355,0.79890436,0.92489445]
Primitive 208: brush_idx=0, t=[203,35], theta=139.59965873458503, color=[0.33002794,0.44475836,0.57153594]
Primitive 209: brush_idx=0, t=[331,95], theta=22.737375459500793, color=[0.46095592,0.62857115,0.7524058]
Primitive 210: brush_idx=0, t=[179,0], theta=178.00323823412913, color=[0.4641297,0.6544796,0.7670412]
Primitive 211: brush_idx=0, t=[84,511], theta=146.61238686136892, color=[0.31296524,0.45053202,0.6568039]
Primitive 212: brush_idx=0, t=[372,42], theta=198.84354388977522, color=[0.8799155,0.9958673,0.99651194]
Primitive 213: brush_idx=0, t=[299,51], theta=82.26264442428183, color=[0.4649593,0.6511755,0.76124036]
Primitive 214: brush_idx=0, t=[289,0], theta=26.43084244451021, color=[0.5264418,0.7190729,0.8203726]
Primitive 215: brush_idx=0, t=[288,47], theta=170.21628293274517, color=[0.42283297,0.60308707,0.7195909]
