Primitive 50: brush_idx=0, t=[538,0], theta=150.87454641287295, color=[0.46981514,0.5992559,0.8427801]
Primitive 51: brush_idx=0, t=[622,180], theta=125.32468612847572, color=[0.29512766,0.30766857,0.35804474]
Primitive 52: brush_idx=0, t=[537,0], theta=114.4566870832974, color=[0.50029016,0.614035,0.8644612]
Primitive 53: brush_idx=0, t=[625,7], theta=151.48490169781576, color=[0.36684948,0.340548,0.4645839]
Primitive 54: brush_idx=0, t=[166,102], theta=183.47473818443748, color=[0.55046666,0.22383405,0.25281003]
Primitive 55: brush_idx=0, t=[518,0], theta=96.90529418345156, color=[0.49047527,0.62529045,0.8718203]
Primitive 56: brush_idx=0, t=[625,273], theta=175.112447247914, color=[0.2655356,0.24489509,0.3397894]
Primitive 57: brush_idx=0, t=[614,36], theta=24.212954185663346, color=[0.50312954,0.68133974,0.9321634]
Primitive 58: brush_idx=0, t=[218,0], theta=16.28010982806654, color=[0.6049892,0.2081663,0.5041766]
Primitive 59: brush_idx=0, t=[125,165], theta=195.1428560412951, color=[0.59140986,0.30242744,0.15624769]
Primitive 60: brush_idx=0, t=[625,395], theta=54.19322492193441, color=[0.2327717,0.21998024,0.30885217]
Primitive 61: brush_idx=0, t=[606,219], theta=101.27754462448442, color=[0.2816916,0.29375553,0.3857915]
Primitive 62: brush_idx=0, t=[617,395], theta=171.604044151923, color=[0.3016496,0.32297915,0.4284954]
Primitive 63: brush_idx=0, t=[606,309], theta=106.33264527323563, color=[0.2661823,0.2553785,0.32043305]
Primitive 64: brush_idx=0, t=[599,135], theta=117.85272321170322, color=[0.2543248,0.37659374,0.5188104]
Primitive 65: brush_idx=0, t=[625,219], theta=33.52171963890025, color=[0.15821718,0.1954,0.19885348]
Primitive 66: brush_idx=0, t=[411,47], theta=112.20716451878222, color=[0.58096737,0.5109044,0.7016018]
Primitive 67: brush_idx=0, t=[475,4], theta=157.4822735601915, color=[0.57127124,0.61703753,0.85208845]
Primitive 68: brush_idx=0, t=[496,23], theta=241.08749489677857, color=[0.5096947,0.5930169,0.85501915]
Primitive 69: brush_idx=0, t=[614,31], theta=152.6413646829921, color=[0.42189366,0.5040628,0.766542]
Primitive 70: brush_idx=0, t=[291,163], theta=134.02359019492738, color=[0.4181159,0.19854476,0.2892032]
Primitive 71: brush_idx=0, t=[401,233], theta=51.300669206680254, color=[0.3662386,0.28200844,0.34043306]
Primitive 72: brush_idx=0, t=[604,0], theta=110.24212163257495, color=[0.22724138,0.26219675,0.51428634]
Primitive 73: brush_idx=0, t=[436,0], theta=103.52490217210253, color=[0.6552913,0.6467475,0.82158005]
Primitive 74: brush_idx=0, t=[525,349], theta=80.41202472151565, color=[0.3478196,0.33666188,0.44373932]
Primitive 75: brush_idx=0, t=[496,0], theta=102.49461351013254, color=[0.55499303,0.67966294,0.9103592]
Primitive 76: brush_idx=0, t=[580,0], theta=-90.99720233854269, color=[0.4564485,0.5814918,0.82693636]
Primitive 77: brush_idx=0, t=[560,301], theta=12.218658180895012, color=[0.27802226,0.2545204,0.33440554]
Primitive 78: brush_idx=0, t=[133,19], theta=-37.184148004552085, color=[0.5244656,0.18344015,0.3010614]
Primitive 79: brush_idx=0, t=[232,0], theta=166.85123512982412, color=[0.5179877,0.13594218,0.58605516]
Primitive 80: brush_idx=0, t=[149,131], theta=59.29896948008357, color=[0.48007628,0.2063593,0.21989554]
Primitive 81: brush_idx=0, t=[617,251], theta=137.6284829473016, color=[0.29614696,0.2787335,0.35974234]
Primitive 82: brush_idx=0, t=[226,23], theta=47.83042629940251, color=[0.48559824,0.14019774,0.5635262]
Primitive 83: brush_idx=0, t=[129,60], theta=202.61064774552085, color=[0.5191841,0.19007868,0.18008697]
Primitive 84: brush_idx=0, t=[625,242], theta=23.38556869492441, color=[0.2901466,0.27777085,0.3547258]
Primitive 85: brush_idx=0, t=[586,41], theta=47.27986465708496, color=[0.38979125,0.5067799,0.7179751]
Primitive 86: brush_idx=0, t=[587,235], theta=53.16995351093606, color=[0.28952459,0.29145077,0.37287426]
Primitive 87: brush_idx=0, t=[625,167], theta=95.21911321832249, color=[0.18758185,0.26067036,0.33176425]
Primitive 88: brush_idx=0, t=[625,29], theta=9.625629559800316, color=[0.54763484,0.48403826,0.66832185]
Primitive 89: brush_idx=0, t=[101,395], theta=125.3960060292163, color=[0.36176887,0.3009817,0.35642964]
Primitive 90: brush_idx=0, t=[466,54], theta=54.41786918916284, color=[0.45077026,0.57251537,0.7513636]
Primitive 91: brush_idx=0, t=[293,250], theta=90.99450701882498, color=[0.4042289,0.24373952,0.25777465]
Primitive 92: brush_idx=0, t=[604,238], theta=-22.879379864906358, color=[0.25939137,0.26079664,0.3550123]
Primitive 93: brush_idx=0, t=[214,395], theta=74.65724748280374, color=[0.22000599,0.2310849,0.3670908]
Primitive 94: brush_idx=0, t=[582,24], theta=166.72414639157233, color=[0.43693238,0.583318,0.8150295]
Primitive 95: brush_idx=0, t=[332,263], theta=48.20160298183137, color=[0.353358,0.2592476,0.3061173]
Primitive 96: brush_idx=0, t=[294,262], theta=213.10819772770753, color=[0.26753366,0.28891942,0.38607103]
Primitive 97: brush_idx=0, t=[215,153], theta=33.77720328390714, color=[0.5532304,0.2296247,0.28529444]
Primitive 98: brush_idx=0, t=[614,239], theta=134.35418820013626, color=[0.24299455,0.25018796,0.3242961]
Primitive 99: brush_idx=0, t=[230,146], theta=2.3514037194406523, color=[0.52212524,0.10364313,0.027711278]
Primitive 100: brush_idx=0, t=[213,35], theta=74.42370830384658, color=[0.5667267,0.31735983,0.63820195]
Primitive 101: brush_idx=0, t=[488,0], theta=172.3612215974399, color=[0.50445014,0.60766375,0.863127]
Primitive 102: brush_idx=0, t=[0,0], theta=137.71758400172692, color=[0.33859983,0.11214409,0.19722159]
Primitive 103: brush_idx=0, t=[471,0], theta=20.576909502533276, color=[0.51503104,0.6063811,0.84990317]
Primitive 104: brush_idx=0, t=[479,0], theta=64.71500541704509, color=[0.5189278,0.6561577,0.90406597]
Primitive 105: brush_idx=0, t=[266,186], theta=207.72570736864833, color=[0.3837583,0.2889411,0.33819005]
Primitive 106: brush_idx=0, t=[344,244], theta=66.17252952055388, color=[0.39285275,0.27797732,0.33642963]
Primitive 107: brush_idx=0, t=[136,126], theta=27.797119841183978, color=[0.5219599,0.17213744,0.20848788]
Primitive 108: brush_idx=0, t=[226,105], theta=125.06422427358312, color=[0.5006095,0.2627519,0.34516492]
Primitive 109: brush_idx=0, t=[334,241], theta=30.22386974404757, color=[0.3642749,0.26552957,0.33827436]
Primitive 110: brush_idx=0, t=[264,0], theta=-9.320464862683371, color=[0.60513264,0.2982943,0.53439045]
Primitive 111: brush_idx=0, t=[0,0], theta=139.32345534463, color=[0.32571936,0.06486963,0.22367327]
Primitive 112: brush_idx=0, t=[502,0], theta=58.19049625006613, color=[0.47035018,0.6066879,0.87103957]
Primitive 113: brush_idx=0, t=[553,4], theta=172.43826139614237, color=[0.4890161,0.5752305,0.80891824]
Primitive 114: brush_idx=0, t=[54,148], theta=30.625574484058674, color=[0.5062212,0.19462574,0.19227627]
Primitive 115: brush_idx=0, t=[108,0], theta=33.60847063486564, color=[0.45255902,0.14334923,0.32428014]
Primitive 116: brush_idx=0, t=[286,278], theta=124.92426325435724, color=[0.3348585,0.25998765,0.34185418]
Primitive 117: brush_idx=0, t=[320,237], theta=131.8592489064865, color=[0.41241407,0.27951863,0.32876703]
Primitive 118: brush_idx=0, t=[222,215], theta=44.103939896388795, color=[0.45227265,0.23599644,0.3001894]
Primitive 119: brush_idx=0, t=[603,291], theta=110.89792098875765, color=[0.27743042,0.25319216,0.34575766]
Primitive 120: brush_idx=0, t=[597,238], theta=125.71133953575237, color=[0.53364694,0.83840317,0.9352503]
Primitive 121: brush_idx=0, t=[450,284], theta=116.52686036808316, color=[0.26745316,0.18820943,0.2673532]
Primitive 122: brush_idx=0, t=[485,307], theta=206.16671247145553, color=[0.25379473,0.18578805,0.26928368]
Primitive 123: brush_idx=0, t=[575,282], theta=100.08427317308625, color=[0.27091384,0.25742945,0.34758756]
Primitive 124: brush_idx=0, t=[599,229], theta=68.7531632214282, color=[0.28345215,0.23342215,0.32125828]
Primitive 125: brush_idx=0, t=[589,251], theta=104.87053419072252, color=[0.2797392,0.2822214,0.34796038]
Primitive 126: brush_idx=0, t=[604,275], theta=162.6263718110098, color=[0.27808562,0.27309632,0.3544737]
Primitive 127: brush_idx=0, t=[87,125], theta=229.0329282502927, color=[0.5269612,0.20853186,0.22401866]
Primitive 128: brush_idx=0, t=[613,395], theta=85.70794152142392, color=[0.24092896,0.2344328,0.31835818]
Primitive 129: brush_idx=0, t=[488,0], theta=158.44927802188184, color=[0.5130708,0.62726945,0.8997942]
Primitive 130: brush_idx=0, t=[491,0], theta=89.0580300215887, color=[0.51747125,0.6272099,0.88436985]
Primitive 131: brush_idx=0, t=[625,274], theta=131.06223569459044, color=[0.27550665,0.27060932,0.3570624]
Primitive 132: brush_idx=0, t=[192,116], theta=84.1333950376196, color=[0.47762766,0.28268147,0.22824861]
Primitive 133: brush_idx=0, t=[576,260], theta=54.70155847878296, color=[0.29235968,0.28621814,0.34948432]
Primitive 134: brush_idx=0, t=[505,0], theta=146.81411016335414, color=[0.46092427,0.57388264,0.8459819]
Primitive 135: brush_idx=0, t=[466,0], theta=41.071141947823016, color=[0.49472135,0.6145762,0.84398705]
Primitive 136: brush_idx=0, t=[519,373], theta=11.29903861378477, color=[0.27944666,0.33935234,0.4642012]
Primitive 137: brush_idx=0, t=[574,325], theta=62.27109192077732, color=[0.29692584,0.2782546,0.35116187]
Primitive 138: brush_idx=0, t=[525,0], theta=77.99222326806088, color=[0.44886267,0.58095956,0.8484729]
Primitive 139: brush_idx=0, t=[625,247], theta=143.53566446126254, color=[0.27248514,0.29659966,0.40924925]
Primitive 140: brush_idx=0, t=[172,77], theta=100.24190584720998, color=[0.57254446,0.19345531,0.2743319]
Primitive 141: brush_idx=0, t=[558,256], theta=48.45352348859887, color=[0.29037026,0.26716137,0.3338209]
Primitive 142: brush_idx=0, t=[475,28], theta=-3.7772054845357736, color=[0.49384028,0.56819415,0.80164593]
Primitive 143: brush_idx=0, t=[325,256], theta=106.04657472578606, color=[0.36125377,0.26021674,0.32437116]
Primitive 144: brush_idx=0, t=[122,105], theta=113.09462154719648, color=[0.51752836,0.18640298,0.24366304]
Primitive 145: brush_idx=0, t=[225,24], theta=175.80447083925787, color=[0.57860947,0.24120317,0.47308016]
Primitive 146: brush_idx=0, t=[625,395], theta=143.88344172569933, color=[0.28477573,0.30783767,0.40043494]
Primitive 147: brush_idx=0, t=[150,0], theta=77.41628014912011, color=[0.50821203,0.16918391,0.5889919]
Primitive 148: brush_idx=0, t=[0,158], theta=-6.935833867256791, color=[0.5134009,0.21873015,0.120299764]
Primitive 149: brush_idx=0, t=[0,0], theta=189.6019130899982, color=[0.5047068,0.20908019,0.11483342]
Primitive 150: brush_idx=0, t=[109,69], theta=45.85290903816272, color=[0.5620457,0.17400132,0.20340598]
Primitive 151: brush_idx=0, t=[625,18], theta=191.65913842827348, color=[0.08081081,0.14405006,0.34337124]
Primitive 152: brush_idx=0, t=[453,14], theta=156.70067954085425, color=[0.646802,0.5956053,0.75824744]
Primitive 153: brush_idx=0, t=[513,31], theta=85.23147032811411, color=[0.51354414,0.59923774,0.832393]
Primitive 154: brush_idx=0, t=[530,0], theta=147.4643284239541, color=[0.45467913,0.5320552,0.68221056]
Primitive 155: brush_idx=0, t=[600,0], theta=116.00482320089199, color=[0.5338438,0.62212336,0.8332953]
Primitive 156: brush_idx=0, t=[326,236], theta=-15.508930063558806, color=[0.38991022,0.26052278,0.32490292]
Primitive 157: brush_idx=0, t=[613,0], theta=97.2353541716662, color=[0.38682896,0.50192094,0.79681045]
Primitive 158: brush_idx=0, t=[318,239], theta=162.16169062541508, color=[0.35984355,0.25470012,0.31983194]
Primitive 159: brush_idx=0, t=[349,231], theta=135.51016094830155, color=[0.36878467,0.2873609,0.35083613]
Primitive 160: brush_idx=0, t=[356,226], theta=141.66618120201605, color=[0.35787153,0.26582655,0.32836097]
Primitive 161: brush_idx=0, t=[519,254], theta=94.15394298733455, color=[0.29138336,0.26455554,0.32639673]
Primitive 162: brush_idx=0, t=[59,102], theta=43.77285138156981, color=[0.5672688,0.1631575,0.17786877]
Primitive 163: brush_idx=0, t=[180,153], theta=22.827631764084593, color=[0.5352782,0.24158266,0.30432063]
Primitive 164: brush_idx=0, t=[458,0], theta=130.88598745565702, color=[0.5935488,0.6061087,0.8200289]
Primitive 165: brush_idx=0, t=[625,279], theta=43.424704052230155, color=[0.2607522,0.25689512,0.33052802]
Primitive 166: brush_idx=0, t=[139,81], theta=57.61246289741776, color=[0.4404534,0.1384494,0.51165473]
Primitive 167: brush_idx=0, t=[88,134], theta=139.06037677327924, color=[0.49787888,0.21024093,0.20883994]
Primitive 168: brush_idx=0, t=[547,0], theta=52.999475086106585, color=[0.45234117,0.57707775,0.83325016]
Primitive 169: brush_idx=0, t=[141,53], theta=145.80525061072754, color=[0.4999678,0.19851312,0.21898186]
Primitive 170: brush_idx=0, t=[625,395], theta=67.12434927218888, color=[0.28132036,0.2568711,0.34811637]
Primitive 171: brush_idx=0, t=[612,265], theta=122.03067697131564, color=[0.28612605,0.2708355,0.33829132]
Primitive 172: brush_idx=0, t=[611,296], theta=55.96050637442499, color=[0.27266273,0.2720983,0.3494314]
Primitive 173: brush_idx=0, t=[110,98], theta=63.819277962851615, color=[0.39413854,0.12671873,0.45126665]
Primitive 174: brush_idx=0, t=[468,0], theta=121.76673059260409, color=[0.5137756,0.63592106,0.89737874]
Primitive 175: brush_idx=0, t=[0,176], theta=32.24574288476242, color=[0.5328842,0.24746099,0.13561288]
Primitive 176: brush_idx=0, t=[220,117], theta=165.75613997363862, color=[0.51718354,0.21666437,0.27974752]
Primitive 177: brush_idx=0, t=[189,109], theta=84.13272283144029, color=[0.5187202,0.22448048,0.3329892]
Primitive 178: brush_idx=0, t=[273,249], theta=100.20317337211742, color=[0.37727526,0.2587505,0.2845997]
Primitive 179: brush_idx=0, t=[472,11], theta=104.09279978277151, color=[0.49892834,0.5749321,0.81477666]
Primitive 180: brush_idx=0, t=[229,29], theta=135.38558471409831, color=[0.5300714,0.1869274,0.48371422]
Primitive 181: brush_idx=0, t=[101,174], theta=122.89030250990294, color=[0.5997327,0.25646716,0.115817614]
Primitive 182: brush_idx=0, t=[273,336], theta=106.84488175201027, color=[0.67144644,0.32646528,0.038302742]
Primitive 183: brush_idx=0, t=[202,319], theta=76.43755841882773, color=[0.25372922,0.19794491,0.36542866]
Primitive 184: brush_idx=0, t=[178,395], theta=15.642091772892867, color=[0.2476574,0.26267686,0.462953]
Primitive 185: brush_idx=0, t=[287,370], theta=105.42019533329582, color=[0.3024337,0.2554232,0.33664045]
Primitive 186: brush_idx=0, t=[623,278], theta=143.8211801641588, color=[0.27445266,0.26338875,0.3502594]
Primitive 187: brush_idx=0, t=[505,0], theta=-66.35760790857177, color=[0.50508815,0.6168532,0.86556]
Primitive 188: brush_idx=0, t=[256,193], theta=57.18152434014789, color=[0.52832115,0.26536244,0.32064366]
Primitive 189: brush_idx=0, t=[624,37], theta=169.97384697197896, color=[0.39144757,0.5001351,0.73350126]
Primitive 190: brush_idx=0, t=[315,253], theta=157.93636246175265, color=[0.49145266,0.29622692,0.3246331]
Primitive 191: brush_idx=0, t=[171,376], theta=166.1762523384921, color=[0.22616722,0.21689855,0.35865423]
Primitive 192: brush_idx=0, t=[241,67], theta=21.59392808065364, color=[0.43123904,0.21606664,0.14364728]
Primitive 193: brush_idx=0, t=[284,248], theta=94.14693144051068, color=[0.3610184,0.25981614,0.30128562]
Primitive 194: brush_idx=0, t=[625,260], theta=104.65770941235797, color=[0.26261556,0.25678048,0.33462372]
Primitive 195: brush_idx=0, t=[316,260], theta=148.83843530623605, color=[0.3532189,0.2592256,0.31052372]
Primitive 196: brush_idx=0, t=[220,217], theta=49.03631975528957, color=[0.44826287,0.25473878,0.33527732]
Primitive 197: brush_idx=0, t=[242,36], theta=132.19515351613364, color=[0.5728651,0.25138274,0.6171572]
Primitive 198: brush_idx=0, t=[0,130], theta=7.526651503424368, color=[0.50381577,0.16781631,0.062978834]
Primitive 199: brush_idx=0, t=[0,143], theta=12.431878088487267, color=[0.46363965,0.19814292,0.12407522]
Primitive 200: brush_idx=0, t=[71,80], theta=20.73678931245621, color=[0.5131986,0.18536535,0.19661558]
Primitive 201: brush_idx=0, t=[93,85], theta=151.8763929693793, color=[0.5333208,0.20184234,0.22831334]
Primitive 202: brush_idx=0, t=[520,230], theta=106.8201175060649, color=[0.35027272,0.33434823,0.40772298]
Primitive 203: brush_idx=0, t=[423,0], theta=34.726336194369274, color=[0.58655214,0.61264056,0.84156656]
Primitive 204: brush_idx=0, t=[97,108], theta=76.57947401183547, color=[0.5028257,0.17863882,0.19290015]
Primitive 205: brush_idx=0, t=[194,20], theta=132.0173793806049, color=[0.5376465,0.20612651,0.41674006]
Primitive 206: brush_idx=0, t=[207,114], theta=153.33211823097386, color=[0.48051992,0.20936552,0.29929036]
Primitive 207: brush_idx=0, t=[437,0], theta=59.869270360566375, color=[0.53649956,0.6092481,0.8353024]
Primitive 208: brush_idx=0, t=[200,155], theta=102.68503345853011, color=[0.48405182,0.20238075,0.27853674]
Primitive 209: brush_idx=0, t=[617,280], theta=181.4540453016513, color=[0.26688784,0.25247353,0.335462]
Primitive 210: brush_idx=0, t=[205,189], theta=25.489570067172984, color=[0.43583465,0.24904285,0.3172859]
Primitive 211: brush_idx=0, t=[488,0], theta=21.27418676915946, color=[0.50454,0.6067792,0.85784894]
Primitive 212: brush_idx=0, t=[249,235], theta=187.0090637765944, color=[0.39673492,0.25282523,0.29501468]
Primitive 213: brush_idx=0, t=[346,248], theta=218.59862157965028, color=[0.34946144,0.26944005,0.3367331]
Primitive 214: brush_idx=0, t=[73,122], theta=18.301948089564153, color=[0.46818447,0.22202021,0.31025952]
Primitive 215: brush_idx=0, t=[216,107], theta=190.11462384264678, color=[0.5321335,0.21779466,0.30959976]
Primitive 216: brush_idx=0, t=[614,246], theta=49.425262961575825, color=[0.3010788,0.3143409,0.40581414]
Primitive 217: brush_idx=0, t=[489,0], theta=139.4092687771139, color=[0.50574064,0.6411745,0.9171138]
Primitive 218: brush_idx=0, t=[157,109], theta=89.13656943447364, color=[0.5212835,0.17760289,0.231758]
Primitive 219: brush_idx=0, t=[266,0], theta=33.43172559363917, color=[0.52409273,0.2295009,0.56066626]
Primitive 220: brush_idx=0, t=[625,294], theta=35.84942136052756, color=[0.2671719,0.25859198,0.3174408]
Primitive 221: brush_idx=0, t=[625,254], theta=184.73516865195157, color=[0.27742815,0.26813272,0.35408562]
Primitive 222: brush_idx=0, t=[570,273], theta=118.96170400940981, color=[0.2902975,0.28249964,0.34469584]
Primitive 223: brush_idx=0, t=[237,351], theta=42.07122432533151, color=[0.36125255,0.25165808,0.28312767]
Primitive 224: brush_idx=0, t=[354,269], theta=198.70308670453826, color=[0.3419148,0.27109465,0.34578925]
Primitive 225: brush_idx=0, t=[328,256], theta=54.51714954480328, color=[0.3691874,0.26664016,0.32146612]
Primitive 226: brush_idx=0, t=[283,244], theta=112.66697606910562, color=[0.2997879,0.29473618,0.39260432]
Primitive 227: brush_idx=0, t=[162,214], theta=111.96335881216348, color=[0.44606623,0.22579081,0.27536172]
Primitive 228: brush_idx=0, t=[157,124], theta=57.358481364079864, color=[0.51259893,0.19134852,0.24046859]
Primitive 229: brush_idx=0, t=[228,127], theta=178.10428802075984, color=[0.53724205,0.25740954,0.3436321]
Primitive 230: brush_idx=0, t=[224,171], theta=143.54235796665364, color=[0.5621408,0.23977791,0.162477]
Primitive 231: brush_idx=0, t=[603,242], theta=86.90717745828833, color=[0.26456174,0.2801499,0.38923785]
Primitive 232: brush_idx=0, t=[597,259], theta=68.48551938169615, color=[0.2969306,0.28042638,0.3509204]
